"pop","author","genus","species","class","referenced","Ocean","num_individuals","gene_diversity","allelic_richness","global_fst","Ne","long","lat","hupopdens25km","hupopdens50km","hupopdens100km","hupopdens200km","impacts25km","impacts50km","impacts100km","impacts200km"
"Nanninga_Mag","Nanninga","Amphiprion","Bicinctus","Actinopteryggi","coords from sup","Indian",32,0.729220676490019,4.79048034052705,0.031494836689157,NA,3211940.15546408,2805758.99321329,23.3401763552711,23.3401766777039,44.2957737783017,44.5050328002326,2.50622038842301,2.59821638223706,2.55620105073358,2.16447681343306
"Nanninga_Mas","Nanninga","Amphiprion","Bicinctus","Actinopteryggi","coords from sup","Indian",54,0.769925612929459,5.08920075515981,-0.0160414170476135,NA,2881744.03906133,3865600.77049966,6.0589095742515,5.80340697695799,4.98567388903053,6.2964169855206,3.51282421956697,3.0711753143356,2.66135686441386,1.98966185911261
"Nanninga_Nuw","Nanninga","Amphiprion","Bicinctus","Actinopteryggi","coords from sup","Indian",53,0.773972998918811,5.17554489080215,-0.0215068226161821,764.6,2846370.74689261,4011438.34042442,3.73800109471858,3.85952925089209,3.77300510537844,6.04379044436443,2.70331097521848,2.25098371491655,2.11347524012408,1.81489585445625
"Nanninga_PR","Nanninga","Amphiprion","Bicinctus","Actinopteryggi","coords from sup","Indian",46,0.758035297759206,5.03365637097154,-0.00191515999205261,515.4,3072566.31086971,3385251.63750541,792.013439773151,342.836898222684,148.584127060367,89.7516642153116,2.56594455490345,2.1412121949823,2.10605626329885,1.9748107700029
"Nanninga_SB","Nanninga","Amphiprion","Bicinctus","Actinopteryggi","coords from sup","Indian",60,0.759845566520971,5.00163003758386,-0.00177502149639897,NA,3057886.60711191,3460223.93848125,13.4934642471354,13.2039969894098,54.9084386810848,59.8029105675617,3.59379898546125,2.64001496792615,2.24960303368119,2.06092373325889
"Nanninga_Sum","Nanninga","Amphiprion","Bicinctus","Actinopteryggi","coords from sup","Indian",32,0.714786669309484,4.76993484640564,0.0506016111928372,822.6,3267557.37254318,2733597.88848491,21.9015464782715,39.7945714848872,46.2109139662066,55.3604645579302,1.92971072814303,1.99619880874487,1.92092156432523,1.93173748932752
"Nanninga_TR","Nanninga","Amphiprion","Bicinctus","Actinopteryggi","coords from sup","Indian",44,0.755454293437181,4.98894677037351,0.000844544136945458,NA,3106158.37418682,3155810.01940576,190.086260380131,165.214056634496,154.180647548233,96.9316221531228,3.30755123195852,2.65955297745436,2.43908850497659,2.11941735046023
"Nanninga_UH","Nanninga","Amphiprion","Bicinctus","Actinopteryggi","coords from sup","Indian",59,0.749694359796167,4.88603291002914,0.0114379858060596,NA,3126323.68880261,3114967.88824097,12.7267885166485,38.9982580488102,69.7821806908718,85.9561452622749,3.20617161546933,2.78737253136496,2.33972580370859,2.13216854917608
"Nanninga_Yan","Nanninga","Amphiprion","Bicinctus","Actinopteryggi","coords from sup","Indian",51,0.762666695917953,5.02889824125077,-0.00719760917233958,NA,2970558.45450738,3662168.41704354,18.1989382387887,18.1830101189974,15.0355750259509,22.244313340859,3.05423096925491,2.53082614705774,2.36533555805429,2.19911316552585
"Olafsson_IcelandBlanda","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",80,0.71527793697581,4.53016087902802,0.0223843175696925,157.7,-1605403.7997624,8181033.74988066,1.02640487165578,0.667747049887937,0.537120723556848,5.97343007175452,1.5468066757697,1.82833824219348,2.1883915333872,2.5804587073171
"Olafsson_IcelandDalsa","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",81,0.677088137705848,4.26412292366352,0.0746436801166781,87.3,-1677514.27665329,8051886.63106619,16.0488674662203,42.7514675783556,19.8224745498874,7.35900497818722,3.15504203780164,2.77745423431018,2.62403996872437,3.0385564243543
"Olafsson_IcelandEllidaa","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",82,0.670413349672411,4.12828531768386,0.0838706167131333,77.9,-1730571.25815005,8082716.43096125,149.129562782734,54.7714567198314,20.1679583423016,8.094669525612,2.02963234645227,2.13499106201587,2.61949991302691,3.26846412730131
"Olafsson_IcelandGrimsa","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",80,0.712961770779652,4.36629123990441,0.0253600669602075,219.4,-1751806.6031649,8095510.85302403,32.2837035870295,49.8348035182836,20.2565453308084,8.72402669067579,3.18651683821798,2.22119767039998,2.63144420853772,3.42098234198104
"Olafsson_IcelandHafralonsa","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",78,0.72049026093306,4.64170215971942,0.014973930378717,101.6,-1212699.1740465,8212943.68073612,0.31721725393084,0.349563793340754,0.427266230988139,0.470197863262337,1.80987769538956,2.22580731237352,2.5428550674181,3.17751537738698
"Olafsson_IcelandHaukadalsa","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",87,0.715117718381747,4.53833862190256,0.0228428489311876,1470.8,-1825977.97863147,8153048.46030236,2.52412454958844,2.23259445828444,2.24693027552328,12.074778414903,2.30181324793611,2.06925950812181,3.03304515321289,3.84619944749035
"Olafsson_IcelandHofsa","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",91,0.70552631764257,4.53653212386735,0.0361978335447602,144.6,-1161838.78652862,8186865.72063938,0.399162485430511,0.409315144850515,0.714571456659111,0.519622343083867,1.29888081506834,1.68251978536785,2.45817997407501,3.5715387003052
"Olafsson_IcelandHvitaEfst","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",76,0.670227620429344,4.3212157961791,0.0835788863141912,117.3,-1675798.17528747,8056230.00780988,13.9094113225268,39.4934665798706,18.6913327367106,7.25418983243256,2.62986227496475,2.50473473569991,2.49724656943999,3.02071537261718
"Olafsson_IcelandKalfaGnHr","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",81,0.626363199343524,3.82261453481102,0.144008387487853,117.1,-1647105.26006892,8050257.49872704,11.053592516055,4.57931530244565,17.3840515600993,6.83199723368575,2.87178672134597,2.515182719796,2.40156034710846,2.9063899864698
"Olafsson_IcelandKjarra","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",87,0.689168273699203,4.32822592557316,0.0583992263650681,148.9,-1744821.32550342,8098227.9963054,38.4291253399527,49.2617110357557,19.0597703778516,8.45442335481783,2.53109945051539,1.91078814195354,2.46171076897957,3.37489267563296
"Olafsson_IcelandKrossa","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",68,0.683276832461381,4.36041354609444,0.0650003908874712,118.9,-1765240.13269403,8155380.12029705,0.275412433831963,0.980336301255639,13.4028190299176,9.18338924491814,1.23322110499,0.932991344254835,1.99660230224861,3.50586246456385
"Olafsson_IcelandLanga","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",91,0.692440220356467,4.46663150696735,0.0542674139682952,350.5,-1737030.70626828,8102763.89626679,34.4547885066476,45.8021028761503,17.6673681285489,8.19345119513851,1.72233619509129,1.51352780898871,2.24295225335792,3.32801606727732
"Olafsson_IcelandLaugadalsa","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",85,0.702992445956242,4.39945206916914,0.0394716881995719,86.4,-1784255.22967947,8203416.05494707,0.798737996557946,0.78477612342901,1.09390054792573,10.6799162187814,0.734351618311182,1.57257853077272,2.69324212326358,3.46942662216153
"Olafsson_IcelandLaxaAdaldal","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",72,0.675837907430821,4.1666987381516,0.0755786061544677,188.4,-1374211.31761122,8201964.80547247,0.320253026850328,0.294612182288039,1.63091824094646,0.773457273757463,2.13105984141085,2.16349019473751,2.27779616744821,2.40917506438174
"Olafsson_IcelandLaxaDolum","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",94,0.693211057310994,4.49349453683346,0.0534789829033119,106.1,-1844650.80150577,8153320.3223744,1.91998674369548,2.13414988028312,1.64139205032143,12.8980516695051,2.63632142976546,2.21510863560178,3.44841341820698,3.92414774338531
"Olafsson_IcelandLeirvogsa","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",82,0.685399633007552,4.27673528576499,0.0629143729126999,104,-1738738.9229506,8083229.97959881,135.031951243911,59.8819860236592,21.2091342778486,8.34607890156251,2.56356876064132,2.33628015855137,2.73060429189746,3.32035576855927
"Olafsson_IcelandLitlaLaxa","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",54,0.647534499611296,4.08850181833812,0.112175988773152,30.6,-1675540.50383038,8055291.12286929,14.6952880900939,38.9647956294305,18.8427886757662,7.26520232579026,2.73046600943748,2.55129333367681,2.51806597364515,3.02195133944578
"Olafsson_IcelandLitlaThvera","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",69,0.702231230231666,4.45113388355768,0.0391432241121086,149.6,-1769923.39815811,8093458.98014387,3.4864376666801,33.9277442553674,23.0919645811652,9.48596861972226,4.193907278715,3.03062369629159,2.9737781930574,3.54780421354529
"Olafsson_IcelandMidfjardaraBakk","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",71,0.687490728851241,4.47870915569022,0.0594545499405137,46,-1183928.51584855,8205996.51954609,0.376392798400478,0.374865155341616,0.536326741967211,0.499671937089157,1.23126241779656,2.40739881125572,2.58185232399527,3.38484133128608
"Olafsson_IcelandOlfusa","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",84,0.690664453815678,4.47737629408689,0.0562367600926752,384.3,-1674941.50442417,8056575.2139568,13.865667752472,37.8654825138715,18.5263634478743,7.23163162025765,2.575368059005,2.4709633248251,2.47974667910615,3.01620349945012
"Olafsson_IcelandReykjadalsa","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",74,0.668163386055057,4.21740392032827,0.0861228172677639,72.3,-1377371.73530229,8202928.85375054,0.308581717656293,0.340795107915671,1.67470933612366,0.774123644637161,2.32054132483955,2.20971886148659,2.31571102595793,2.40313998049279
"Olafsson_IcelandSela","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",74,0.728648483210472,4.77986233979799,0.00336000639079648,72.4,-1164594.48341515,8190578.07785192,0.387039726562422,0.407319975693341,0.69611412422538,0.517535610137301,1.57560970207812,1.83190864758191,2.46689609777872,3.54429160355485
"Olafsson_IcelandSog","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",88,0.7059177966497,4.58718343251929,0.0353851329904884,287.5,-1674546.32408668,8056033.95336432,14.2464187617825,37.0841233355127,18.6043268047077,7.23480935378889,2.63754125436587,2.49711523370291,2.49030238704631,3.01570357404613
"Olafsson_IcelandSvalbardsa","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",66,0.67305972516857,4.33189828497962,0.0783937697951322,28.3,-1236009.68891418,8216756.18738814,0.157656428604331,0.4725589348031,0.416082397791082,0.631688124251186,1.93158243674383,2.11551044841908,2.55603182056444,3.00975270926877
"Olafsson_IcelandSvarta","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",71,0.698430292620594,4.39132072159491,0.0442376974247801,126.2,-1607413.0536611,8181379.37323765,0.977766055113236,0.671364261775509,0.53347675351852,6.01086775924663,1.67223351547642,1.88520933463186,2.2012331386016,2.58887108302545
"Olafsson_IcelandVesturdalsa","Olafsson","Salmo","Salar","Actinopteryggi","coordinates in supp in raw data","Atlantic",62,0.689360678266221,4.30272510934572,0.0558608196363732,35.4,-1166364.83140352,8188753.0576029,0.38837050185566,0.405406962800341,0.689387425360896,0.514602958259415,1.28635130007733,1.66396364722289,2.40335680813144,3.53933955273874
"Oleary_NWA","Oleary","Carcharodon","Carcharias","Chondrichthyes","georeferenced in QGIS","Multiple",35,0.691623722188688,4.17914388672388,0.0649185125705892,16.1,-5758987.02769448,5416648.47071192,NA,NA,NA,0,2.7724740144329,2.80989855792407,2.99535667153135,3.4594538759861
"Oleary_SouthernAfrica","Oleary","Carcharodon","Carcharias","Chondrichthyes","georeferenced in QGIS","Multiple",131,0.640885237100672,3.92372494835818,0.143047668770866,202.6,2418780.41783621,-4540582.62863472,192.047760659301,154.48472532635,254.218483573878,135.757356571791,2.41671497746317,2.33063314833709,2.25277759577213,2.19647798965217
"Olsen_CharleneCreek","Olsen","Oncorhynchus","Nerka","Actinopterygii","coords on paper","Pacific",64,0.69224903837069,4.60532389292865,0.094616604550746,30.7,-12389181.9096713,7670074.32043942,0.682929548583638,0.275086625999605,0.0972532642885423,0.080510931971846,0.861266724607487,0.397448113041766,0.328524195201295,0.65289861032445
"Olsen_DumplingCreek1","Olsen","Oncorhynchus","Nerka","Actinopterygii","coords on paper","Pacific",60,0.761748692853771,5.45917432850524,0.00309328935744069,93,-12389181.9096713,7670074.32043942,0.682929548583638,0.275086625999605,0.0972532642885423,0.080510931971846,0.861266724607487,0.397448113041766,0.328524195201295,0.65289861032445
"Olsen_DumplingCreek2","Olsen","Oncorhynchus","Nerka","Actinopterygii","coords on paper","Pacific",81,0.75405953595254,5.63560553494176,0.0154149032080901,795.8,-12389181.9096713,7670074.32043942,0.682929548583638,0.275086625999605,0.0972532642885423,0.080510931971846,0.861266724607487,0.397448113041766,0.328524195201295,0.65289861032445
"Olsen_EastLaGorceCreek","Olsen","Oncorhynchus","Nerka","Actinopterygii","coords on paper","Pacific",60,0.721393157765408,5.23680968051763,0.0559343333681687,225,-12389181.9096713,7670074.32043942,0.682929548583638,0.275086625999605,0.0972532642885423,0.080510931971846,0.861266724607487,0.397448113041766,0.328524195201295,0.65289861032445
"Olsen_HammerslyLake","Olsen","Oncorhynchus","Nerka","Actinopterygii","coords on paper","Pacific",96,0.750554418463817,5.60804040167018,0.0209367311385438,198.1,-12389181.9096713,7670074.32043942,0.682929548583638,0.275086625999605,0.0972532642885423,0.080510931971846,0.861266724607487,0.397448113041766,0.328524195201295,0.65289861032445
"Olsen_IdavainCreek","Olsen","Oncorhynchus","Nerka","Actinopterygii","coords on paper","Pacific",60,0.755372108228421,5.63913084029179,0.0114205019618048,111.7,-12389181.9096713,7670074.32043942,0.682929548583638,0.275086625999605,0.0972532642885423,0.080510931971846,0.861266724607487,0.397448113041766,0.328524195201295,0.65289861032445
"Olsen_KarlukRiver","Olsen","Oncorhynchus","Nerka","Actinopterygii","coords on paper","Pacific",56,0.784280257080582,5.67603310450966,-0.0269153612136155,127.9,-12178857.9770581,7574333.38957172,0.0434667819173613,0.0603577461767063,0.0207489200022392,0.0314936550302286,1.52234514031773,1.90189932836129,1.65360665261626,1.78528122375339
"Olsen_KatolinatCreek","Olsen","Oncorhynchus","Nerka","Actinopterygii","coords on paper","Pacific",75,0.758838961176495,5.62698907978014,0.00859334995845551,255.3,-12389181.9096713,7670074.32043942,0.682929548583638,0.275086625999605,0.0972532642885423,0.080510931971846,0.861266724607487,0.397448113041766,0.328524195201295,0.65289861032445
"Olsen_LowerQTipLake","Olsen","Oncorhynchus","Nerka","Actinopterygii","coords on paper","Pacific",86,0.708606936387005,4.67258708384992,0.0750715078472574,83,-12389181.9096713,7670074.32043942,0.682929548583638,0.275086625999605,0.0972532642885423,0.080510931971846,0.861266724607487,0.397448113041766,0.328524195201295,0.65289861032445
"Olsen_NorthLaGorceCreek","Olsen","Oncorhynchus","Nerka","Actinopterygii","coords on paper","Pacific",62,0.750437382800534,5.3895687843628,0.0182513964792211,92.8,-12389181.9096713,7670074.32043942,0.682929548583638,0.275086625999605,0.0972532642885423,0.080510931971846,0.861266724607487,0.397448113041766,0.328524195201295,0.65289861032445
"Olsen_SurpriseLake","Olsen","Oncorhynchus","Nerka","Actinopterygii","coords on paper","Pacific",42,0.739216443452867,5.29490726674765,0.0291707497930472,82.8,-12418297.6016196,7504543.67231798,0,0,0.0527709517443148,0.0671696632945001,0.646610474302812,0.984003132951451,1.56302188742444,2.00160755747747
"Olsen_SwikshakRiver","Olsen","Oncorhynchus","Nerka","Actinopterygii","coords on paper","Pacific",86,0.749881784037383,5.10005440878171,0.0212171317338918,87.9,-12125212.8770184,7658974.33832275,0,2.31927514553445e-05,0.0109639868547366,0.17920134041939,1.37787035277625,1.73559528144368,1.3739594640153,1.49539438047498
"Ozerov_Keila","Ozerov","Salmo","Salar","Actinopteryggi","coords taken from river mouth","Atlantic",314,0.731705991728702,4.56573939868158,0.00913332014383739,128.7,1913268.28475516,7725958.63296329,55.9407539036917,149.995161315467,117.30172665192,55.5443989223359,2.30649334735214,2.19833124521788,1.52375545578913,1.23314162772164
